20231102_205339 - Executing: bun hardhat run scripts/core/deployRegistry.ts --network mumbai | tee ./reports/deployment-logs/core/deployRegistry/mumbai/20231102_205339/deploy-20231102_205339.log
20231102_233530 - Executing: bun hardhat run scripts/strategies/deployRFPCommittee.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployRFPCommittee/arbitrum-mainnet/20231102_232742/deploy-20231102_232742.log
20231102_233624 - Executing: bun hardhat run scripts/strategies/deployRFPCommittee.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployRFPCommittee/base/20231102_232742/deploy-20231102_232742.log
20231102_233713 - Executing: bun hardhat run scripts/strategies/deployRFPCommittee.ts --no-compile --network polygon | tee ./reports/deployment-logs/strategies/deployRFPCommittee/polygon/20231102_232742/deploy-20231102_232742.log
20231102_233806 - Executing: bun hardhat run scripts/strategies/deployRFPCommittee.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployRFPCommittee/mainnet/20231102_232742/deploy-20231102_232742.log
20231102_233911 - Deployment finished with 0 error(s)
20231102_233911 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployRFPSimple/mumbai/20231102_232742/deploy-20231102_232742.log
20231102_233956 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployRFPSimple/goerli/20231102_232742/deploy-20231102_232742.log
20231102_234059 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployRFPSimple/sepolia/20231102_232742/deploy-20231102_232742.log
20231102_234201 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network arbitrum-goerli | tee ./reports/deployment-logs/strategies/deployRFPSimple/arbitrum-goerli/20231102_232742/deploy-20231102_232742.log
20231102_234250 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network optimism-goerli | tee ./reports/deployment-logs/strategies/deployRFPSimple/optimism-goerli/20231102_232742/deploy-20231102_232742.log
20231102_234347 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network base-testnet | tee ./reports/deployment-logs/strategies/deployRFPSimple/base-testnet/20231102_232742/deploy-20231102_232742.log
20231102_234442 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployRFPSimple/celo-testnet/20231102_232742/deploy-20231102_232742.log
20231102_234541 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network optimism-mainnet | tee ./reports/deployment-logs/strategies/deployRFPSimple/optimism-mainnet/20231102_232742/deploy-20231102_232742.log
20231102_234642 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network celo-mainnet | tee ./reports/deployment-logs/strategies/deployRFPSimple/celo-mainnet/20231102_232742/deploy-20231102_232742.log
20231102_234731 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployRFPSimple/arbitrum-mainnet/20231102_232742/deploy-20231102_232742.log
20231102_234821 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployRFPSimple/base/20231102_232742/deploy-20231102_232742.log
20231102_234919 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network polygon | tee ./reports/deployment-logs/strategies/deployRFPSimple/polygon/20231102_232742/deploy-20231102_232742.log
20231102_235014 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployRFPSimple/mainnet/20231102_232742/deploy-20231102_232742.log
20231102_235115 - Deployment finished with 0 error(s)
20231106_122925 - Executing: bun hardhat run scripts/strategies/deployImpactStream.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployImpactStream/goerli/20231106_122925/deploy-20231106_122925.log
20231106_122933 - Deployment finished with 0 error(s)
20231106_123207 - Executing: bun hardhat run scripts/strategies/deployImpactStream.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployImpactStream/goerli/20231106_123207/deploy-20231106_123207.log
20231106_123329 - Deployment finished with 0 error(s)
20231106_123416 - Executing: bun hardhat run scripts/strategies/deployImpactStream.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployImpactStream/celo-testnet/20231106_123416/deploy-20231106_123416.log
20231106_123515 - Deployment finished with 0 error(s)
20231106_123525 - Executing: bun hardhat run scripts/strategies/deployImpactStream.ts --no-compile --network celo-mainnet | tee ./reports/deployment-logs/strategies/deployImpactStream/celo-mainnet/20231106_123525/deploy-20231106_123525.log
20231106_123619 - Deployment finished with 0 error(s)
20231214_142629 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/core/deployRegistry/arbitrum-sepolia/20231214_142629/deploy-20231214_142629.log
20231214_142827 - Deployment finished with 0 error(s)
20231214_142854 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/core/deployContractFactory/arbitrum-sepolia/20231214_142854/deploy-20231214_142854.log
20231214_143021 - Deployment finished with 0 error(s)
20231214_143055 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/core/deployAllo/arbitrum-sepolia/20231214_143055/deploy-20231214_143055.log
20231214_143340 - Deployment finished with 0 error(s)
20231214_143634 - Executing: bun hardhat run scripts/core/transferProxyAdminOwnership.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/core/transferProxyAdminOwnership/arbitrum-sepolia/20231214_143634/deploy-20231214_143634.log
20231214_143637 - Deployment finished with 0 error(s)
20231214_143646 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-sepolia/20231214_143646/deploy-20231214_143646.log
20231214_143734 - Deployment finished with 0 error(s)
20231214_143820 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/arbitrum-sepolia/20231214_143820/deploy-20231214_143820.log
20231214_143902 - Deployment finished with 0 error(s)
20231214_143957 - Executing: bun hardhat run scripts/strategies/deployRFPCommittee.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployRFPCommittee/arbitrum-sepolia/20231214_143957/deploy-20231214_143957.log
20231214_144046 - Deployment finished with 0 error(s)
20231214_144100 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployRFPSimple/arbitrum-sepolia/20231214_144100/deploy-20231214_144100.log
20231214_144149 - Deployment finished with 0 error(s)
20231214_144933 - Executing: bun hardhat run scripts/strategies/deployQVSimple.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployQVSimple/arbitrum-sepolia/20231214_144933/deploy-20231214_144933.log
20231214_145020 - Deployment finished with 0 error(s)
20240122_201724 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/core/deployRegistry/optimism-sepolia/20240122_201724/deploy-20240122_201724.log
20240122_201957 - Deployment finished with 0 error(s)
20240122_202321 - Executing: bun hardhat run scripts/core/deployContractFactory.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/core/deployContractFactory/optimism-sepolia/20240122_202321/deploy-20240122_202321.log
20240122_202501 - Deployment finished with 0 error(s)
20240122_202520 - Executing: bun hardhat run scripts/core/deployAllo.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/core/deployAllo/optimism-sepolia/20240122_202520/deploy-20240122_202520.log
20240122_202715 - Deployment finished with 0 error(s)
20240122_202757 - Executing: bun hardhat run scripts/core/transferProxyAdminOwnership.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/core/transferProxyAdminOwnership/optimism-sepolia/20240122_202757/deploy-20240122_202757.log
20240122_202759 - Deployment finished with 0 error(s)
20240122_202807 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-sepolia/20240122_202807/deploy-20240122_202807.log
20240122_202925 - Deployment finished with 0 error(s)
20240122_202944 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/optimism-sepolia/20240122_202944/deploy-20240122_202944.log
20240122_203103 - Deployment finished with 0 error(s)
20240122_203113 - Executing: bun hardhat run scripts/strategies/deployQVSimple.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployQVSimple/optimism-sepolia/20240122_203113/deploy-20240122_203113.log
20240122_203226 - Deployment finished with 0 error(s)
20240122_203256 - Executing: bun hardhat run scripts/strategies/deployRFPCommittee.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployRFPCommittee/optimism-sepolia/20240122_203256/deploy-20240122_203256.log
20240122_203414 - Deployment finished with 0 error(s)
20240122_203414 - Executing: bun hardhat run scripts/strategies/deployRFPSimple.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployRFPSimple/optimism-sepolia/20240122_203256/deploy-20240122_203256.log
20240122_203536 - Deployment finished with 0 error(s)
20240209_085203 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/goerli/20240209_085203/deploy-20240209_085203.log
20240209_085224 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/goerli/20240209_085224/deploy-20240209_085224.log
20240209_085354 - Deployment finished with 0 error(s)
20240209_085354 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/goerli/20240209_085224/deploy-20240209_085224.log
20240209_085520 - Deployment finished with 0 error(s)
20240209_085719 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/mumbai/20240209_085719/deploy-20240209_085719.log
20240209_085826 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sepolia/20240209_085719/deploy-20240209_085719.log
20240209_085944 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-goerli/20240209_085719/deploy-20240209_085719.log
20240209_085946 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-goerli/20240209_085719/deploy-20240209_085719.log
20240209_090344 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/sepolia/20240209_090344/deploy-20240209_090344.log
20240209_090408 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-goerli/20240209_090344/deploy-20240209_090344.log
20240209_090411 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-goerli/20240209_090344/deploy-20240209_090344.log
20240209_090433 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network base-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/base-testnet/20240209_090344/deploy-20240209_090344.log
20240209_090556 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/celo-testnet/20240209_090344/deploy-20240209_090344.log
20240209_090713 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-sepolia/20240209_090344/deploy-20240209_090344.log
20240209_090819 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-sepolia/20240209_090344/deploy-20240209_090344.log
20240209_090933 - Deployment finished with 0 error(s)
20240209_091358 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/mumbai/20240209_091358/deploy-20240209_091358.log
20240209_091505 - Deployment finished with 0 error(s)
20240209_091534 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/sepolia/20240209_091534/deploy-20240209_091534.log
20240209_091655 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network arbitrum-goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/arbitrum-goerli/20240209_091534/deploy-20240209_091534.log
20240209_091657 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network optimism-goerli | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/optimism-goerli/20240209_091534/deploy-20240209_091534.log
20240209_091809 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network base-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/base-testnet/20240209_091534/deploy-20240209_091534.log
20240209_091926 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/celo-testnet/20240209_091534/deploy-20240209_091534.log
20240209_092102 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/arbitrum-sepolia/20240209_091534/deploy-20240209_091534.log
20240209_092216 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/optimism-sepolia/20240209_091534/deploy-20240209_091534.log
20240209_092241 - Deployment finished with 0 error(s)
20240209_094116 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/optimism-sepolia/20240209_094116/deploy-20240209_094116.log
20240209_094225 - Deployment finished with 0 error(s)
20240209_135615 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network optimism-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/optimism-mainnet/20240209_135615/deploy-20240209_135615.log
20240209_135732 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network celo-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/celo-mainnet/20240209_135615/deploy-20240209_135615.log
20240209_135849 - Deployment finished with 0 error(s)
20240209_140106 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/arbitrum-mainnet/20240209_140106/deploy-20240209_140106.log
20240209_140220 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/base/20240209_140106/deploy-20240209_140106.log
20240209_140345 - Deployment finished with 0 error(s)
20240209_140351 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network polygon | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/polygon/20240209_140351/deploy-20240209_140351.log
20240209_140511 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/mainnet/20240209_140351/deploy-20240209_140351.log
20240209_140611 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network optimism-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/optimism-mainnet/20240209_140611/deploy-20240209_140611.log
20240209_140734 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network celo-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/celo-mainnet/20240209_140611/deploy-20240209_140611.log
20240209_140849 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/arbitrum-mainnet/20240209_140611/deploy-20240209_140611.log
20240209_140918 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/base/20240209_140611/deploy-20240209_140611.log
20240209_140946 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network polygon | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/polygon/20240209_140611/deploy-20240209_140611.log
20240209_141109 - Deployment finished with 0 error(s)
20240209_141300 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/base/20240209_141300/deploy-20240209_141300.log
20240209_141307 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/base/20240209_141307/deploy-20240209_141307.log
20240209_141342 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/base/20240209_141342/deploy-20240209_141342.log
20240209_141409 - Deployment finished with 0 error(s)
20240209_142739 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network arbitrum-mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/arbitrum-mainnet/20240209_142739/deploy-20240209_142739.log
20240209_142858 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network base | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/base/20240209_142739/deploy-20240209_142739.log
20240209_143017 - Deployment finished with 0 error(s)
20240209_143030 - Deployment finished with 0 error(s)
20240209_143106 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionDirect.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionDirect/mainnet/20240209_143106/deploy-20240209_143106.log
20240209_143233 - Deployment finished with 0 error(s)
20240209_143306 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/mainnet/20240209_143306/deploy-20240209_143306.log
20240209_143519 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/mainnet/20240209_143519/deploy-20240209_143519.log
20240209_143546 - Deployment finished with 0 error(s)
20240209_143548 - Executing: bun hardhat run scripts/strategies/deployDonationVotingMerkleDistributionVault.ts --no-compile --network mainnet | tee ./reports/deployment-logs/strategies/deployDonationVotingMerkleDistributionVault/mainnet/20240209_143548/deploy-20240209_143548.log
20240215_125746 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDirectGrants/mumbai/20240215_125746/deploy-20240215_125746.log
20240215_125903 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDirectGrants/mumbai/20240215_125903/deploy-20240215_125903.log
20240215_125927 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network goerli | tee ./reports/deployment-logs/strategies/deployDirectGrants/goerli/20240215_125903/deploy-20240215_125903.log
20240215_130108 - Deployment finished with 0 error(s)
20240215_130431 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/sepolia/20240215_130431/deploy-20240215_130431.log
20240215_130554 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network arbitrum-goerli | tee ./reports/deployment-logs/strategies/deployDirectGrants/arbitrum-goerli/20240215_130431/deploy-20240215_130431.log
20240215_130556 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network optimism-goerli | tee ./reports/deployment-logs/strategies/deployDirectGrants/optimism-goerli/20240215_130431/deploy-20240215_130431.log
20240215_130711 - Deployment finished with 0 error(s)
20240215_130734 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network arbitrum-goerli | tee ./reports/deployment-logs/strategies/deployDirectGrants/arbitrum-goerli/20240215_130734/deploy-20240215_130734.log
20240215_130737 - Deployment finished with 0 error(s)
20240215_130752 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network base-testnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/base-testnet/20240215_130752/deploy-20240215_130752.log
20240215_130819 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network celo-testnet | tee ./reports/deployment-logs/strategies/deployDirectGrants/celo-testnet/20240215_130752/deploy-20240215_130752.log
20240215_130932 - Deployment finished with 0 error(s)
20240215_131034 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network arbitrum-sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/arbitrum-sepolia/20240215_131034/deploy-20240215_131034.log
20240215_131144 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network optimism-sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/optimism-sepolia/20240215_131034/deploy-20240215_131034.log
20240215_131258 - Deployment finished with 0 error(s)
20240226_141640 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/sepolia/20240226_141640/deploy-20240226_141640.log
20240226_142059 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/sepolia/20240226_142059/deploy-20240226_142059.log
20240226_142254 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network sepolia | tee ./reports/deployment-logs/strategies/deployDirectGrants/sepolia/20240226_142254/deploy-20240226_142254.log
20240226_142311 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDirectGrants/mumbai/20240226_142311/deploy-20240226_142311.log
20240226_142340 - Executing: bun hardhat run scripts/strategies/deployDirectGrants.ts --no-compile --network mumbai | tee ./reports/deployment-logs/strategies/deployDirectGrants/mumbai/20240226_142340/deploy-20240226_142340.log
20240226_142513 - Deployment finished with 0 error(s)
20240318_145600 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_145600/deploy-20240318_145600.log
20240318_145607 - Deployment finished with 0 error(s)
20240318_150458 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_150458/deploy-20240318_150458.log
20240318_150508 - Deployment finished with 0 error(s)
20240318_150532 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_150532/deploy-20240318_150532.log
20240318_150648 - Deployment finished with 0 error(s)
20240318_150945 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_150945/deploy-20240318_150945.log
20240318_150947 - Deployment finished with 0 error(s)
20240318_150953 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_150953/deploy-20240318_150953.log
20240318_151331 - Deployment finished with 0 error(s)
20240318_151332 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sepolia | tee ./reports/deployment-logs/core/deployRegistry/sepolia/20240318_151332/deploy-20240318_151332.log
20240318_151340 - Deployment finished with 0 error(s)
20240318_151343 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sepolia | tee ./reports/deployment-logs/core/deployRegistry/sepolia/20240318_151343/deploy-20240318_151343.log
20240318_151349 - Deployment finished with 0 error(s)
20240318_151506 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sepolia | tee ./reports/deployment-logs/core/deployRegistry/sepolia/20240318_151506/deploy-20240318_151506.log
20240318_151513 - Deployment finished with 0 error(s)
20240318_151525 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sepolia | tee ./reports/deployment-logs/core/deployRegistry/sepolia/20240318_151525/deploy-20240318_151525.log
20240318_151641 - Deployment finished with 0 error(s)
20240318_152028 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network sepolia | tee ./reports/deployment-logs/core/deployRegistry/sepolia/20240318_152028/deploy-20240318_152028.log
20240318_152138 - Deployment finished with 0 error(s)
20240318_152249 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_152249/deploy-20240318_152249.log
20240318_152655 - Deployment finished with 0 error(s)
20240318_153412 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_153412/deploy-20240318_153412.log
20240318_153826 - Deployment finished with 0 error(s)
20240318_155235 - Executing: bun hardhat run scripts/core/deployRegistry.ts --no-compile --network fuji | tee ./reports/deployment-logs/core/deployRegistry/fuji/20240318_155235/deploy-20240318_155235.log
20240318_155632 - Deployment finished with 0 error(s)
